rank,l5,suggested_filename,image_url,product_url,retailer
358,Adjustable wrench,358_adjustable-wrench.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/dc/dcfbf468d937b504d784929af3b2e60c.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5001385-klyuch-razvodnoy-aster-and-v-assortimente,Fix Price
359,Decorative wooden crate / box,359_decorative-wooden-crate-box.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/51/513452ff3271fae0f341d9280878505b.png,https://fix-price.kz/ru/catalog/dekor-dlya-doma-tovary-dlya-prazdnika/p-5246363-yaschik-s-ruchkoy-marokko-v-assortimente,Fix Price
360,Wireless (Qi) charging pad,360_wireless-qi-charging-pad.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/c8b5653031cb1ab02779079a61590ea2_35.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5013511-besprovodnoe-zaryadnoe-ustroystvo-s-kabelem---v-assortimente,Fix Price
361,Groove-joint (water-pump) pliers,361_groove-joint-water-pump-pliers.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/6b/6b2778132897a9b22cbd1ee58ce4698c.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5001381-kleschi-perestavnye-aster-and-v-assortimente,Fix Price
362,Drill bit set,362_drill-bit-set.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/a3da00854f9a3e7b19397763b3ef1605_33.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5001367-nabor-svrl-aster-and-8-sht-v-assortimente,Fix Price
363,Kids character water bottle / mini thermos,363_kids-character-water-bottle-mini-thermos.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3219423_3664944720171-110_01_jdyqp8.webp,https://www.action.com/pl-pl/p/3219423/termos-hello-kitty/,Action
364,Stainless steel tea strainer (cup-rim),364_stainless-steel-tea-strainer-cup-rim.jpg,https://resources.cdn-kaspi.kz/img/m/p/hd5/h92/86160915333150.jpg?format=gallery-large,https://kaspi.kz/shop/p/sitechko-dlja-chaja-bazovaja-kollektsija-36963-5-sm-nerzhavejuschaja-stal-0-1-l-1-sht-108536656/,Kaspi
365,Wooden push broom with handle,365_wooden-push-broom-with-handle.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/2b/2bcf7d81d2e3f0ed8c6881894681c111.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5041077-schtka-derevyannaya-dlya-pola-s-cherenkom-ozhik,Fix Price
366,Small ceramic plant pot (indoor),366_small-ceramic-plant-pot-indoor.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3222367_5707256753364-111_01_wfap55.webp,https://www.action.com/pl-pl/p/3222367/doniczka-dolomit/,Action
367,Grout / tile joint brush,367_grout-tile-joint-brush.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/2581914_8718964259595-111_01_nhfmuu.webp,https://www.action.com/pl-pl/p/2581914/szczotka-do-fug/,Action
368,Microwave meal container with divider,368_microwave-meal-container-with-divider.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/22836229.webp,https://www.action.com/pl-pl/p/3013364/pojemnik-na-obiad-z-przegrodka-curver/,Action
369,Ionic filter shower head,369_ionic-filter-shower-head.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3008228_3560231539719-110_01_faiqiu.webp,https://www.action.com/pl-pl/p/3008228/jonizujaca-glowica-prysznicowa/,Action
370,Clear fridge organiser bin,370_clear-fridge-organiser-bin.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3220378_8718964260126-110_01_ovdwpx.webp,https://www.action.com/pl-pl/p/3220378/organizer-do-lodowki/,Action
371,"Flexible cutting mats, set",371_flexible-cutting-mats-set.jpg,https://n11scdn.akamaized.net/a1/400_570/14/03/52/18/IMG-9155186070408116953.jpg,https://www.n11.com/urun/porsima-te-138-esnek-plastik-kesme-tahtasi-seti-3lu-34827097,n11
372,Candle lantern (metal / glass),372_candle-lantern-metal-glass.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3217694_8719504019471-110_01_lqbvs8.webp,https://www.action.com/pl-pl/p/3217694/lampion-seasons-style/,Action
373,Cushion insert / inner pad 40x40,373_cushion-insert-inner-pad-40x40.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/4c9c4f3bc5209b1e828ff737a214fd7f_24.jpg,https://fix-price.kz/ru/catalog/dlya-doma/tekstil/p-5077155-dekorativnaya-podushka-vnutrennyaya-40h40-sm,Fix Price
374,"Artificial potted plant / succulent, mini",374_artificial-potted-plant-succulent-mini.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3224996_8721349904638-111_01_mvxl08.webp,https://www.action.com/pl-pl/p/3224996/sukulent-w-doniczce-excellent-flowers/,Action
375,Under-sink / cabinet pull-out organiser,375_under-sink-cabinet-pull-out-organiser.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3220734_8718964263745-110_01_tzuhy4.webp,https://www.action.com/pl-pl/p/3220734/wysuwana-polka-do-przechowywania/,Action
376,Ice cream scoop,376_ice-cream-scoop.jpg,https://n11scdn.akamaized.net/a1/400_570/12/88/76/42/IMG-8130890984256432045.png,https://www.n11.com/urun/metal-dondurma-servis-kasigi-krom-121900746,n11
377,Wooden cooking spatula / spoon,377_wooden-cooking-spatula-spoon.jpg,https://www.carrefour.pl/images/product/350x350/lopatka-florentyna-apollo-7l0002-d37ngd.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/akcesoria-kuchenne-ul/lopatka-florentyna-apollo-7l0002,Carrefour
378,Children's clothes hangers,378_children-s-clothes-hangers.jpg,https://cdn.shopify.com/s/files/1/0951/3592/4548/files/629984_01-MULTICOLOR-11_836c1ceb-5678-40b6-99cf-f78633e5769b.jpg?v=1789352057,https://pepco.pl/products/zestaw-wieszakow-629984,Pepco
379,Leaf-shaped porcelain serving dish / bowl (13-28 cm),379_leaf-shaped-porcelain-serving-dish-bowl-13-28-cm.jpg,https://www.carrefour.pl/images/product/org/altom-nocturn-salaterka-lisc-175x135cm-6ndMcp.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/zastawa-stolowa/altom-nocturn-salaterka-lisc-175x135cm,Carrefour
380,Fragrance oil for aroma burner (10 ml),380_fragrance-oil-for-aroma-burner-10-ml.jpg,https://www.carrefour.pl/images/product/350x350/olejek-mueller-jablko-am9ub3.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/przyjecia-i-swiece/dekoracje/olejek-mueller-jablko,Carrefour
381,"Specialty repair glue, small tube (wood / shoe / plastic / epoxy)",381_specialty-repair-glue-small-tube-wood-shoe-plastic.jpg,https://www.carrefour.pl/images/product/350x350/klej-do-butow-pattex-50-ml-mki18m.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/remont-i-warsztat/kleje-kf/klej-do-butow-pattex-50-ml,Carrefour
382,"Terry bath-mat towel (foot towel), 2-pack",382_terry-bath-mat-towel-foot-towel-2-pack.jpg,https://n11scdn.akamaized.net/a1/400_570/11/33/95/17/IMG-6735738090344327641.jpg,https://www.n11.com/urun/zeynep-tekstil-tyen-2-adet-ayak-havlusu-banyo-paspasi-havlu-paspas-beyaz-120127350,n11
383,Touchless automatic soap dispenser,383_touchless-automatic-soap-dispenser.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/dc/dc431b9649690deadd580a07386fc6e5.jpg,https://fix-price.com/catalog/dlya-doma/p-5013384-dozator-dlya-jidkogo-myla--v-assortimente,Fix Price
384,Ceramic aroma oil / wax burner (tealight),384_ceramic-aroma-oil-wax-burner-tealight.jpg,https://resources.cdn-kaspi.kz/img/m/p/pb1/p48/26337211.jpeg?format=gallery-large,https://kaspi.kz/shop/p/aromalampa-zelenyi-135146832/,Kaspi
385,Glass storage jar with bamboo lid,385_glass-storage-jar-with-bamboo-lid.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/36071242.webp,https://www.action.com/pl-pl/p/3215103/sloik-z-bambusowa-pokrywka/,Action
386,Mangal / BBQ hand fan,386_mangal-bbq-hand-fan.jpg,https://n11scdn.akamaized.net/a1/400_570/16/15/28/74/IMG-4236217286616443475.jpg,https://www.n11.com/urun/galvanizli-mangal-yelpazesi-8-55-119540623,n11
387,Silicone spatula (scraper),387_silicone-spatula-scraper.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3222069_3560231324414-111_01_eefawb.webp,https://www.action.com/pl-pl/p/3222069/lopatka-silikonowa/,Action
388,"Spice jar set with stand (12 pcs, with spoons)",388_spice-jar-set-with-stand-12-pcs-with-spoons.jpg,https://n11scdn.akamaized.net/a1/400_570/09/08/45/83/IMG-5855371056099972592.jpg,https://www.n11.com/urun/porsima-1165-random-standli-kendinden-yapiskanli-kasikli-kapakli-baharatlik-seti-12li-beyaz-siyah-siyah-beyaz-58868844,n11
389,"Stainless teaspoons, 6-pack",389_stainless-teaspoons-6-pack.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3009438_8718964258635-110_01_lysmec.webp,https://www.action.com/pl-pl/p/3009438/lyzeczki-do-herbaty/,Action
390,Bread bin (bamboo/metal),390_bread-bin-bamboo-metal.jpg,https://n11scdn.akamaized.net/a1/400_570/05/55/97/69/IMG-6016141234198916237.jpg,https://www.n11.com/urun/karaca-aksel-bamboo-ekmek-kutusu-52257433,n11
391,"Cotton tea towels, 3-pack",391_cotton-tea-towels-3-pack.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3215179_8718964303847-110_01_edcvht.webp,https://www.action.com/pl-pl/p/3215179/zestaw-scierek-do-naczyn/,Action
392,"Unscented tealight candles, bulk pack (50-100)",392_unscented-tealight-candles-bulk-pack-50-100.jpg,https://www.carrefour.pl/images/product/org/bolsius-podgrzewacze-50-szt-biale-35-h-3ohlt4.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/przyjecia-i-swiece/swiece-i-zapachy/bolsius-podgrzewacze-50-szt-biale-35-h,Carrefour
393,Julienne peeler,393_julienne-peeler.jpg,https://n11scdn.akamaized.net/a1/400_570/06/33/60/15/IMG-4904201700534013660.jpg,https://www.n11.com/urun/paslanmaz-celik-julyen-soyacak-sebze-meyve-dilimleyici-soyacak-metal-59071492,n11
394,Egg frying ring / pancake mould,394_egg-frying-ring-pancake-mould.jpg,https://s.f.kz/prod/3237/3236152_1000.jpg,https://www.flip.kz/catalog?prod=3236152,Flip.kz
395,Oil spray bottle (mister) for air fryer/salad,395_oil-spray-bottle-mister-for-air-fryer-salad.jpg,https://n11scdn.akamaized.net/a1/400_570/05/93/05/19/IMG-4482609734159932691.jpg,https://www.n11.com/urun/sprey-yagdanlik-sivi-yag-spreyi-yaglik-airfryer-puskurtme-yagdanlik-beyaz-300ml-beyaz-120629770,n11
396,Spin mop replacement head (microfibre),396_spin-mop-replacement-head-microfibre.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/27711442.webp,https://www.action.com/pl-pl/p/3200385/koncowka-do-mopa-vileda-easy-wring-clean/,Action
397,"Decorative posters A4, set",397_decorative-posters-a4-set.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/82f9e25047e4e587019620a5c3b27e8f_42.jpg,https://fix-price.com/catalog/suveniry-i-podarki/p-5213021-nabor-posterov-a4-2-sht-v-assortimente,Fix Price
398,Decorative table clock (novelty / analogue),398_decorative-table-clock-novelty-analogue.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/59/59419001968e6b6dd5205f3487d2eeec.jpg,https://fix-price.com/catalog/suveniry-i-podarki/p-5244688-chasy-mototsikl-ens-irection-195h6h10-sm-v-assortimente,Fix Price
399,Decorative tabletop stand (cart / tiered display),399_decorative-tabletop-stand-cart-tiered-display.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/a0/a03b01464818518eaee0592d73b18042.JPG,https://fix-price.com/catalog/suveniry-i-podarki/p-5246092-dekorativnaya-podstavka-tsvety-v-assortimente,Fix Price
400,Budget chef's knife,400_budget-chef-s-knife.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/2574208_8718964279876-110_01_hlwm7e.webp,https://www.action.com/pl-pl/p/2574208/noz-redstone/,Action
401,Indoor broom with long handle,401_indoor-broom-with-long-handle.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/5b/5b7aafd319846cf9abda6ad8339e1b8a.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5044098-schtka-dlya-pola-120-sm-v-assortimente,Fix Price
402,Over-door hook rack (no drilling),402_over-door-hook-rack-no-drilling.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/2546440_8718964170555-111_01_vmywlb.webp,https://www.action.com/pl-pl/p/2546440/wieszak-na-drzwi/,Action
403,Chair seat pad with ties,403_chair-seat-pad-with-ties.jpg,https://n11scdn.akamaized.net/a1/400_570/04/65/06/84/IMG-8193684894165052938.jpg,https://www.n11.com/urun/altinpamuk-neva-pofidik-ozel-dikisli-bagcikli-arkalikli-sandalye-minderi-44x94-cm-bej-47062737,n11
404,Handheld milk frother / mini electric whisk,404_handheld-milk-frother-mini-electric-whisk.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3011080_5701390673656-110_01_vojl5g.webp,https://www.action.com/pl-pl/p/3011080/spieniacz-do-mleka-day/,Action
405,Motion-sensor LED bulb (E27),405_motion-sensor-led-bulb-e27.jpg,https://n11scdn.akamaized.net/a1/400_570/07/68/72/54/IMG-6180694886125888551.jpg,https://www.n11.com/urun/noas-12w-e27-duylu-sensorlu-led-ampul-beyaz-isik-yl95-1201-s-33529179,n11
406,"Wine glasses, 3-pack",406_wine-glasses-3-pack.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3220655_8720841012223-110_01_cwlo9e.webp,https://www.action.com/pl-pl/p/3220655/kieliszki-do-wina-royal-leerdam-alba/,Action
407,Pastry / dough cutting wheel,407_pastry-dough-cutting-wheel.jpg,https://n11scdn.akamaized.net/a1/400_570/01/00/40/16/IMG-666656359219365765.jpg,https://www.n11.com/urun/ahsap-sapli-hamur-ve-pizza-kesme-ruleti-4525518,n11
408,Stainless steel water bottle with straw lid,408_stainless-steel-water-bottle-with-straw-lid.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3208965_5714988123082-110_01_llm0su.webp,https://www.action.com/pl-pl/p/3208965/butelka-na-napoje-ze-stali-nierdzewnej-ze-slomka/,Action
409,Cotton string mop head,409_cotton-string-mop-head.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3219076_8715342053721-110_01_rmcisg.webp,https://www.action.com/pl-pl/p/3219076/mop-bawelniany-spargo/,Action
410,Painter's protective plastic drop sheet (4x5 m),410_painter-s-protective-plastic-drop-sheet-4x5-m.jpg,https://www.carrefour.pl/images/product/350x350/folia-budowlana-gruba-4x5m-W6HEAM.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/remont-i-warsztat/akcesoria-malarskie/folia-budowlana-gruba-4x5m,Carrefour
411,Mini serving plate with glass cloche,411_mini-serving-plate-with-glass-cloche.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3215990_8718964240135-110_01_uf58k6.webp,https://www.action.com/pl-pl/p/3215990/taca-z-kloszem/,Action
412,"Reusable chopsticks, pair",412_reusable-chopsticks-pair.jpg,https://www.carrefour.pl/images/product/350x350/paleczki-fackelmann-asia-2-szt-30104-6cdkok.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/akcesoria-kuchenne-ul/paleczki-fackelmann-asia-2-szt-30104,Carrefour
413,"Paring / vegetable knife, single (7-10 cm)",413_paring-vegetable-knife-single-7-10-cm.jpg,https://www.carrefour.pl/images/product/org/noz-do-jarzyn-florina-wood-prosty-7-cm-6ioal2.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/akcesoria-kuchenne-ul/noz-do-jarzyn-florina-wood-prosty-7-cm,Carrefour
414,Pull-cord manual food chopper,414_pull-cord-manual-food-chopper.jpg,https://n11scdn.akamaized.net/a1/400_570/01/86/43/57/IMG-8346830306379255889.jpg,https://www.n11.com/urun/yakut-3-bicakli-ipli-cekmeli-sebze-dograyici-1164753,n11
415,"Glass tumblers, 6-pack",415_glass-tumblers-6-pack.jpg,https://resources.cdn-kaspi.kz/img/m/p/h62/h40/85754807189534.jpg?format=gallery-large,https://kaspi.kz/shop/p/nabor-stakanov-6-shtuk-300442141-steklo-zharoprochnoe-steklo-117718305/,Kaspi
416,Motivational water bottle with time markings,416_motivational-water-bottle-with-time-markings.jpg,https://n11scdn.akamaized.net/a1/400_570/02/10/28/40/IMG-1669018967579753927.jpg,https://www.n11.com/urun/porsima-11918-3lu-motivasyon-stickerli-kokusuz-matara-suluk-fusya-44346637,n11
417,"Turkish tulip tea glasses (ince belli), 6-pack",417_turkish-tulip-tea-glasses-ince-belli-6-pack.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/2539609_3560231180034-110_01_cdnmn4.webp,https://www.action.com/pl-pl/p/2539609/szklanki-do-herbaty-pasabahce-aida/,Action
418,Protein shaker bottle with mixing whisk,418_protein-shaker-bottle-with-mixing-whisk.jpg,https://resources.cdn-kaspi.kz/img/m/p/hb7/hac/85764843012126.png?format=gallery-large,https://kaspi.kz/shop/p/sheiker-208193998-400-ml-seryi-118484624/,Kaspi
419,"Tall highball glasses, 6-pack",419_tall-highball-glasses-6-pack.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/29028779.webp,https://www.action.com/pl-pl/p/3208419/wysokie-szklanki-do-drinkow/,Action
420,Wall-mounted liquid soap / shampoo dispenser (manual),420_wall-mounted-liquid-soap-shampoo-dispenser-manual.jpg,https://n11scdn.akamaized.net/a1/400_570/13/09/25/98/IMG-4586338239821088754.jpg,https://www.n11.com/urun/duvara-monte-siyah-sivi-sabunluk-f032s-mutfak-banyo-dus-sampuan-dezenfektan-sabun-dispanseri-500-ml-siyah-95685366,n11
421,"Lithium coin cells CR2025 / CR2016, 2-pack",421_lithium-coin-cells-cr2025-cr2016-2-pack.jpg,https://www.carrefour.pl/images/product/350x350/bateria-specjalistyczna-cr2025-2szt-86kXVT.jpg,https://www.carrefour.pl/zakupy-niecodzienne/elektronika/telewizory-i-rtv-59/akcesoria-pi/baterie-lm/bateria-specjalistyczna-cr2025-2szt,Carrefour
422,Egg slicer (wire),422_egg-slicer-wire.jpg,https://www.carrefour.pl/images/product/350x350/krajalnica-do-jajek-fackelmann-krajarka-do-jajek-bialosrebrny-41901-l3ieq1.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/akcesoria-kuchenne-ul/krajalnica-do-jajek-fackelmann-krajarka-do-jajek-bialosrebrny-41901,Carrefour
423,"Alkaline C (LR14) batteries, 2-pack",423_alkaline-c-lr14-batteries-2-pack.jpg,https://www.carrefour.pl/images/product/org/duracell-c-lr14-mn1400-1-5-v-baterie-alkaliczne-2-sztuki-pXV4vm.jpg,https://www.carrefour.pl/zakupy-niecodzienne/elektronika/telewizory-i-rtv-59/akcesoria-pi/baterie-lm/duracell-c-lr14-mn1400-1-5-v-baterie-alkaliczne-2-sztuki,Carrefour
424,9V (6LR61) alkaline battery,424_9v-6lr61-alkaline-battery.jpg,https://www.carrefour.pl/images/product/350x350/duracell-6lr61-mn1604-9-v-bateria-alkaliczna-bEVt2n.jpg,https://www.carrefour.pl/zakupy-niecodzienne/elektronika/telewizory-i-rtv-59/akcesoria-pi/baterie-lm/duracell-6lr61-mn1604-9-v-bateria-alkaliczna,Carrefour
425,Laundry powder storage container with lid (10 L),425_laundry-powder-storage-container-with-lid-10-l.jpg,https://www.carrefour.pl/images/product/350x350/pojemnik-na-proszek-do-prania-branq-pojemnik-na-proszek-lun-karme-10-l-sliwkowoprzezroczysty-1311-lc6n80.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/lazienka-b7/wieszaki-i-pojemniki-na-ubrania/pojemnik-na-proszek-do-prania-branq-pojemnik-na-proszek-lun-karme-10-l-sliwkowoprzezroczysty-1311,Carrefour
426,"Twist-off metal canning lids 82 mm, multipack",426_twist-off-metal-canning-lids-82-mm-multipack.jpg,https://resources.cdn-kaspi.kz/img/m/p/p95/pb0/161922848.jpg?format=gallery-large,https://kaspi.kz/shop/p/elabuzhskie-kryshki-nabor-kryshek-iii-82-6p-rts-8-sm-metall-105307556/,Kaspi
427,Adhesive metal bathroom shelf set (shelf + soap dish + holders),427_adhesive-metal-bathroom-shelf-set-shelf-soap-dish-.jpg,https://n11scdn.akamaized.net/a1/400_570/11/72/73/59/IMG-7454009556243920345.jpg,https://www.n11.com/urun/eva-metal-tasarim-yapiskanli-banyo-seti-dus-rafi-sabunluk-dis-fircalik-metal-set-siyah-62975655,n11
428,Reusable nano gel double-sided tape,428_reusable-nano-gel-double-sided-tape.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3221236_8715342054483-111_01_om6ilp.webp,https://www.action.com/pl-pl/p/3221236/dwustronna-tasma-nano/,Action
429,Non-stick wok pan (28-30 cm),429_non-stick-wok-pan-28-30-cm.jpg,https://www.carrefour.pl/images/product/org/patelnia-wok-tefal-starteasy-28cm-uB8f3a.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/patelnie-5t/patelnia-wok-tefal-starteasy-28cm,Carrefour
430,Universal glass pot/pan lid with vent,430_universal-glass-pot-pan-lid-with-vent.jpg,https://s.f.kz/prod/5167/5166455_1000.jpg,https://www.flip.kz/catalog?prod=5166455,Flip.kz
431,Kitchen paper towel holder (adhesive / countertop),431_kitchen-paper-towel-holder-adhesive-countertop.jpg,https://n11scdn.akamaized.net/a1/400_570/01/57/18/51/IMG-6547635637648290256.jpg,https://www.n11.com/urun/eva-metal-tasarim-yapiskanli-rafli-kagit-rulo-havluluk-pecetelik-havlu-kagiltlik-siyah-banyo-mutfak-duzenleyici-raf-62983766,n11
432,Replacement adhesive pads for no-drill shelves / hooks,432_replacement-adhesive-pads-for-no-drill-shelves-hoo.jpg,https://n11scdn.akamaized.net/a1/400_570/11/81/91/73/IMG-787591347795639487.png,https://www.n11.com/urun/tekno-tel-st001-yedek-yapiskan-sticker-2li-5338130,n11
433,Measuring spoons set,433_measuring-spoons-set.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/b1/b1bb01b0a64491619603b20e41536d5d.jpg,https://fix-price.com/catalog/dlya-doma/p-5023659-mernyy-stakan-s-5-mernymi-lojkami-itchen-v-assortimente,Fix Price
434,"Polyethylene (capron) jar lids, multipack",434_polyethylene-capron-jar-lids-multipack.jpg,https://resources.cdn-kaspi.kz/img/m/p/hc4/h00/86285888946206.jpg?format=gallery-large,https://kaspi.kz/shop/p/kryshka-kryshki-polietilenovye-kapronovye-dlja-stekljannyh-banok-dlja-zakryvanija-pischevyh-produktov-8-2-sm-plastik-120391039/,Kaspi
435,Glass tumbler with lid & straw,435_glass-tumbler-with-lid-straw.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3220275_8718964257966-111_01_yckmhj.webp,https://www.action.com/pl-pl/p/3220275/szklanka-ze-slomka/,Action
436,Mini desktop drawer box,436_mini-desktop-drawer-box.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3208309_8718964280193-110_01_i7klck.webp,https://www.action.com/pl-pl/p/3208309/pojemnik-z-szuflada/,Action
437,Tea bag storage box,437_tea-bag-storage-box.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3221752_8721042580627-111_01_cjy184.webp,https://www.action.com/pl-pl/p/3221752/pojemnik-na-torebki-herbaty/,Action
438,"Table spoons, 3-pack",438_table-spoons-3-pack.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3223031_8711155519621-110_01_cwltch.webp,https://www.action.com/pl-pl/p/3223031/lyzki-amefa-alina/,Action
439,Round printed serving tray,439_round-printed-serving-tray.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3220580_8718964262847-111_01_xppxeu.webp,https://www.action.com/pl-pl/p/3220580/taca-z-nadrukiem/,Action
440,Rechargeable electric fly/mosquito swatter racket,440_rechargeable-electric-fly-mosquito-swatter-racket.jpg,https://n11scdn.akamaized.net/a1/400_570/09/77/37/29/IMG-3809257615524580204.jpg,https://www.n11.com/urun/sarjli-sinek-raketi-sivrisinek-oldurucu-raket-20158671,n11
441,"Paper cupcake / muffin cases, multipack",441_paper-cupcake-muffin-cases-multipack.jpg,https://n11scdn.akamaized.net/a1/400_570/04/36/69/76/IMG-8169553716345261076.jpg,https://www.n11.com/urun/200-adet-muffin-cupcake-kagidi-renkli-kagit-muffin-kek-kalibi-cok-renkli-120629765,n11
442,Hinged wire grill basket with wooden handle,442_hinged-wire-grill-basket-with-wooden-handle.jpg,https://n11scdn.akamaized.net/a1/400_570/09/22/27/79/IMG-5147442452073248847.jpg,https://www.n11.com/urun/ahsap-sapli-tel-izgara-mangal-izgarasi-en-buyuk-boy-35-cm-x-45-cm-7335052,n11
443,Lightning (iPhone) charging cable,443_lightning-iphone-charging-cable.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3222930_8711332484513-110_01_k98syk.webp,https://www.action.com/pl-pl/p/3222930/kabel-do-ladowania-i-przesylania-danych-sologic-8-pinowy/,Action
444,"Glass tea saucers for tulip glasses, 6-pack",444_glass-tea-saucers-for-tulip-glasses-6-pack.jpg,https://n11scdn.akamaized.net/a1/400_570/09/83/82/17/IMG-7118887435747772948.jpg,https://www.n11.com/urun/pasabahce-elysia-cay-bardagi-ile-uyumlu-cay-tabak-takimi-6-parca-cay-tabagi-seti-seffaf-47261738,n11
445,"Photo / picture frame, medium-large (13x18 to 30x40 cm)",445_photo-picture-frame-medium-large-13x18-to-30x40-cm.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/_default_upload_bucket/5211150.jpg,https://fix-price.com/catalog/suveniry-i-podarki/p-5211150-ramka-dlya-fotografiy-kartin-diplomov-40h30-sm-v-assortimente,Fix Price
446,"Decorative vase, small-medium (ceramic / glass / plastic, material not stated)",446_decorative-vase-small-medium-ceramic-glass-plastic.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/3e/3eabec9bc7dc0797143aed520480a480.jpg,https://fix-price.com/catalog/suveniry-i-podarki/p-5246134-vaza-enimals-v-assortimente,Fix Price
447,Plastic storage box on wheels (15-30 L),447_plastic-storage-box-on-wheels-15-30-l.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/_default_upload_bucket/5069397_1080_anons_bez_kryski_kopia.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5069397-yaschik-na-kolsah-32-l,Fix Price
448,"Photo album, 20 pages",448_photo-album-20-pages.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/2f/2fb22e0ec9df10758b2c2361db298dcf.jpg,https://fix-price.com/catalog/suveniry-i-podarki/p-5215020-fotoalbom-s-samokleyaschimisya-listami-20-listov-v-assortimente,Fix Price
